"Row ID","Incident Datetime","Incident Date","Incident Time","Incident Year","Incident Day of Week","Report Datetime","Incident ID","Incident Number","CAD Number","Report Type Code","Report Type Description","Filed Online","Incident Code","Incident Category","Incident Subcategory","Incident Description",Resolution,Intersection,CNN,"Police District","Analysis Neighborhood","Supervisor District","Supervisor District 2012",Latitude,Longitude,Point,data_as_of,data_loaded_at,Neighborhoods,"ESNCAG - Boundary File","Central Market/Tenderloin Boundary Polygon - Updated","Civic Center Harm Reduction Project Boundary","HSOC Zones as of 2018-06-05","Invest In Neighborhoods (IIN) Areas","Current Supervisor Districts","Current Police Districts",incident_date_clean
148997207021,"2025-06-12 16:00:00",2025-06-12,16:00:00,2025,Thursday,"2025-06-13 12:59:00",1489972,250329838,251641544.0,VI,"Vehicle Initial",,7021,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","BRUNSWICK ST \ LOWELL ST",21497000.0,Ingleside,Excelsior,11.0,11.0,37.7098121643066,-122.445503234863,"POINT (-122.445503235 37.709812164)","2025-06-14 09:37:39","2025-06-15 09:53:25",58.0,,,,,,1.0,9.0,NULL
148995819010,"2025-06-13 08:26:00",2025-06-13,08:26:00,2025,Friday,"2025-06-13 08:26:00",1489958,250329311,251640645.0,II,Initial,,19010,"Disorderly Conduct","Disorderly Conduct","Public Nuisance, Committing","Cite or Arrest Adult","LYON ST \ OAK ST",26327000.0,Park,"Golden Gate Park",5.0,5.0,37.7725028991699,-122.442375183105,"POINT (-122.442375183 37.772502899)","2025-06-14 09:37:39","2025-06-15 09:53:25",112.0,,,,,,11.0,7.0,NULL
148999907055,"2025-06-07 00:00:00",2025-06-07,00:00:00,2025,Saturday,"2025-06-13 14:27:00",1489999,250330017,251641814.0,VI,"Vehicle Initial",,7055,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Recovered, Stolen outside SF","Open or Active","COSO AVE \ PROSPECT AVE",21298000.0,Ingleside,"Bernal Heights",9.0,9.0,37.7457160949707,-122.417236328125,"POINT (-122.417236328 37.745716095)","2025-06-14 09:37:39","2025-06-15 09:53:25",83.0,,,,,,2.0,9.0,NULL
149000406372,"2025-05-05 09:19:00",2025-05-05,09:19:00,2025,Monday,"2025-06-12 14:57:00",1490004,250326721,,IS,"Coplogic Supplement",1.0,6372,"Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active","17TH ST \ ALBION ST",25692000.0,Mission,Mission,9.0,8.0,37.7632446289062,-122.422698974609,"POINT (-122.422698975 37.763244629)","2025-06-14 09:37:39","2025-06-15 09:53:25",37.0,,,,,,5.0,3.0,NULL
149002806241,"2025-06-11 12:00:00",2025-06-11,12:00:00,2025,Wednesday,"2025-06-13 16:07:00",1490028,250330211,251642112.0,II,Initial,,6241,"Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, <$50","Open or Active","LOMBARD ST \ MASON ST",25464000.0,Central,"North Beach",3.0,3.0,37.8028259277343,-122.413032531738,"POINT (-122.413032532 37.802825928)","2025-06-14 09:37:39","2025-06-15 09:53:25",106.0,,,,,,3.0,6.0,NULL
149000974000,"2025-06-13 13:00:00",2025-06-13,13:00:00,2025,Friday,"2025-06-13 13:10:00",1490009,250329894,251641570.0,II,Initial,,74000,"Missing Person","Missing Adult","Missing Adult","Open or Active","MARKET ST \ SPEAR ST",30726000.0,Central,"Financial District/South Beach",6.0,6.0,37.7937545776367,-122.395584106445,"POINT (-122.395584106 37.793754578)","2025-06-14 09:37:39","2025-06-15 09:53:25",108.0,,,,,,10.0,6.0,NULL
148991903473,"2025-06-12 21:31:00",2025-06-12,21:31:00,2025,Thursday,"2025-06-12 21:33:00",1489919,250328915,251633230.0,II,Initial,,3473,Robbery,"Robbery - Other","Robbery, Att., W/ Other Weapon","Open or Active","GOUGH ST \ MARKET ST",30754000.0,Southern,"Hayes Valley",6.0,6.0,37.77290725708,-122.422187805175,"POINT (-122.422187805 37.772907257)","2025-06-14 09:37:39","2025-06-15 09:53:25",26.0,,,1.0,,,10.0,1.0,NULL
149001907021,"2025-06-13 11:15:00",2025-06-13,11:15:00,2025,Friday,"2025-06-13 15:22:00",1490019,250330142,251641981.0,VI,"Vehicle Initial",,7021,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","POWELL ST \ SACRAMENTO ST",25013000.0,Central,"Nob Hill",3.0,3.0,37.7929725646972,-122.409362792968,"POINT (-122.409362793 37.792972565)","2025-06-14 09:37:39","2025-06-15 09:53:25",16.0,,,,,,3.0,6.0,NULL
148998006230,"2025-06-13 12:04:00",2025-06-13,12:04:00,2025,Friday,"2025-06-13 12:04:00",1489980,250329719,251641330.0,II,Initial,,6230,"Larceny Theft","Larceny - Auto Parts","Theft, Vehicle Strip, Attempted","Open or Active","CAMPBELL AVE \ SOMERSET ST",20324000.0,Ingleside,"Visitacion Valley",10.0,10.0,37.7146492004394,-122.402565002441,"POINT (-122.402565002 37.7146492)","2025-06-14 09:37:39","2025-06-15 09:53:25",75.0,,,,,,9.0,9.0,NULL
149000306224,"2025-06-11 20:00:00",2025-06-11,20:00:00,2025,Wednesday,"2025-06-12 16:44:00",1490003,256058001,,II,"Coplogic Initial",1.0,6224,"Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","18TH ST \ YORK ST",24011000.0,Mission,Mission,9.0,10.0,37.7618179321289,-122.409156799316,"POINT (-122.409156799 37.761817932)","2025-06-14 09:37:39","2025-06-15 09:53:25",53.0,,,,3.0,,9.0,3.0,NULL
149003504144,"2025-06-13 13:39:00",2025-06-13,13:39:00,2025,Friday,"2025-06-13 14:02:00",1490035,250330067,251641670.0,II,Initial,,4144,Assault,"Simple Assault","Battery, Sexual","Cite or Arrest Adult","23RD ST \ BRYANT ST",23960000.0,Mission,Mission,9.0,9.0,37.7543983459472,-122.409255981445,"POINT (-122.409255981 37.754398346)","2025-06-14 09:37:39","2025-06-15 09:53:25",53.0,,,,3.0,,2.0,3.0,NULL
148988204134,"2025-06-12 16:44:00",2025-06-12,16:44:00,2025,Thursday,"2025-06-12 16:50:00",1489882,250328404,251632405.0,II,Initial,,4134,Assault,"Simple Assault",Battery,"Cite or Arrest Adult","19TH ST \ MISSION ST",24145000.0,Mission,Mission,9.0,9.0,37.7602348327636,-122.419204711914,"POINT (-122.419204712 37.760234833)","2025-06-14 09:37:39","2025-06-15 09:53:25",53.0,,,,3.0,,2.0,3.0,NULL
148994528100,"2025-06-12 17:30:00",2025-06-12,17:30:00,2025,Thursday,"2025-06-13 09:29:00",1489945,250329418,251640836.0,II,Initial,,28100,"Malicious Mischief",Vandalism,"Malicious Mischief, Breaking Windows","Open or Active","18TH ST \ YORK ST",24011000.0,Mission,Mission,9.0,10.0,37.7618179321289,-122.409156799316,"POINT (-122.409156799 37.761817932)","2025-06-14 09:37:39","2025-06-15 09:53:25",53.0,,,,3.0,,9.0,3.0,NULL
148988304138,"2025-06-12 16:40:00",2025-06-12,16:40:00,2025,Thursday,"2025-06-12 17:09:00",1489883,250328501,251632388.0,II,Initial,,4138,Assault,"Simple Assault","Battery, former Spouse or Dating Relationship","Open or Active","BRIGHTON AVE \ OCEAN AVE",22222000.0,Taraval,"West of Twin Peaks",11.0,7.0,37.7236709594726,-122.455139160156,"POINT (-122.45513916 37.723670959)","2025-06-14 09:37:39","2025-06-15 09:53:25",64.0,,,,,,8.0,10.0,NULL
149003928150,"2025-06-13 16:13:00",2025-06-13,16:13:00,2025,Friday,"2025-06-13 16:13:00",1490039,250330318,251642138.0,IS,"Initial Supplement",,28150,"Malicious Mischief",Vandalism,"Malicious Mischief, Vandalism to Property","Cite or Arrest Adult","GRANT AVE \ PACIFIC AVE",25032000.0,Central,Chinatown,3.0,3.0,37.7969017028808,-122.406829833984,"POINT (-122.406829834 37.796901703)","2025-06-14 09:37:39","2025-06-15 09:53:25",104.0,,,,,,3.0,6.0,NULL
148991075000,"2025-06-13 02:20:00",2025-06-13,02:20:00,2025,Friday,"2025-06-13 02:20:00",1489910,250323636,251640171.0,IS,"Initial Supplement",,75000,"Missing Person","Missing Person","Found Person","Open or Active","CLARION ALY \ VALENCIA ST",24173000.0,Mission,Mission,9.0,9.0,37.7629165649414,-122.421691894531,"POINT (-122.421691895 37.762916565)","2025-06-14 09:37:39","2025-06-15 09:53:25",53.0,,,,3.0,,2.0,3.0,NULL
149003904144,"2025-06-13 16:13:00",2025-06-13,16:13:00,2025,Friday,"2025-06-13 16:13:00",1490039,250330318,251642138.0,IS,"Initial Supplement",,4144,Assault,"Simple Assault","Battery, Sexual","Cite or Arrest Adult","GRANT AVE \ PACIFIC AVE",25032000.0,Central,Chinatown,3.0,3.0,37.7969017028808,-122.406829833984,"POINT (-122.406829834 37.796901703)","2025-06-14 09:37:39","2025-06-15 09:53:25",104.0,,,,,,3.0,6.0,NULL
149002015161,"2025-06-02 16:35:00",2025-06-02,16:35:00,2025,Monday,"2025-06-13 15:18:00",1490020,250330136,251641967.0,II,Initial,,15161,"Offences Against The Family And Children",Other,"Violation of Restraining Order","Open or Active","JACKSON ST \ OCTAVIA ST",26560000.0,Northern,"Pacific Heights",2.0,2.0,37.7933082580566,-122.427986145019,"POINT (-122.427986145 37.793308258)","2025-06-14 09:37:39","2025-06-15 09:53:25",102.0,,,,,,6.0,4.0,NULL
148996106234,"2025-06-13 00:50:00",2025-06-13,00:50:00,2025,Friday,"2025-06-13 10:32:00",1489961,250329496,251641038.0,II,Initial,,6234,"Larceny Theft","Larceny - Auto Parts","Theft, Vehicle Strip, >$950","Open or Active","HAMILTON ST \ SILVER AVE",20923000.0,Bayview,Portola,9.0,9.0,37.7306060791015,-122.411392211914,"POINT (-122.411392212 37.730606079)","2025-06-14 09:37:39","2025-06-15 09:53:25",91.0,,,,,,2.0,2.0,NULL
149000106372,"2025-06-11 10:41:00",2025-06-11,10:41:00,2025,Wednesday,"2025-06-11 20:52:00",1490001,256057978,,II,"Coplogic Initial",1.0,6372,"Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active","ALEMANY BLVD \ LEO ST",21747000.0,Ingleside,"Outer Mission",11.0,11.0,37.7229576110839,-122.437728881835,"POINT (-122.437728882 37.722957611)","2025-06-14 09:37:39","2025-06-15 09:53:25",80.0,,,,,,1.0,9.0,NULL
148990004011,"2025-06-12 23:03:00",2025-06-12,23:03:00,2025,Thursday,"2025-06-12 23:03:00",1489900,250329026,251633420.0,II,Initial,,4011,Assault,"Aggravated Assault","Assault, Aggravated, W/ Gun","Open or Active","ELLIS ST \ LARKIN ST",25149000.0,Tenderloin,Tenderloin,5.0,6.0,37.7842369079589,-122.417709350585,"POINT (-122.417709351 37.784236908)","2025-06-14 09:37:39","2025-06-15 09:53:25",20.0,,1.0,,,,10.0,5.0,NULL
148992206372,"2025-04-19 10:15:00",2025-04-19,10:15:00,2025,Saturday,"2025-05-01 19:46:00",1489922,256057893,,II,"Coplogic Initial",1.0,6372,"Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active","MONTEZUMA ST \ SHOTWELL ST",21285000.0,Ingleside,"Bernal Heights",9.0,9.0,37.7460441589355,-122.415016174316,"POINT (-122.415016174 37.746044159)","2025-06-14 09:37:39","2025-06-15 09:53:25",83.0,,,,,,2.0,9.0,NULL
148988306152,"2025-06-12 16:40:00",2025-06-12,16:40:00,2025,Thursday,"2025-06-12 17:09:00",1489883,250328501,251632388.0,II,Initial,,6152,"Larceny Theft","Larceny Theft - Other","Theft, From Person, $50-$200 (other than Pickpocket)","Open or Active","BRIGHTON AVE \ OCEAN AVE",22222000.0,Taraval,"West of Twin Peaks",11.0,7.0,37.7236709594726,-122.455139160156,"POINT (-122.45513916 37.723670959)","2025-06-14 09:37:39","2025-06-15 09:53:25",64.0,,,,,,8.0,10.0,NULL
148993906152,"2025-06-12 22:00:00",2025-06-12,22:00:00,2025,Thursday,"2025-06-13 05:58:00",1489939,250329305,251640361.0,II,Initial,,6152,"Larceny Theft","Larceny Theft - Other","Theft, From Person, $50-$200 (other than Pickpocket)","Open or Active","DR CARLTON B GOODLETT PL \ MCALLISTER ST \ POLK ST",24462000.0,Northern,Tenderloin,5.0,6.0,37.7802619934082,-122.418601989746,"POINT (-122.41860199 37.780261993)","2025-06-14 09:37:39","2025-06-15 09:53:25",21.0,,1.0,1.0,1.0,,10.0,4.0,NULL
149002203401,"2025-06-13 14:21:00",2025-06-13,14:21:00,2025,Friday,"2025-06-13 14:33:00",1490022,250330073,251641797.0,II,Initial,,3401,Robbery,"Robbery - Commercial","Shoplifting, Force against Agent","Open or Active","AMADOR ST \ ILLINOIS ST",54330000.0,Central,"Bayview Hunters Point",10.0,10.0,37.7457580566406,-122.38606262207,"POINT (-122.386062622 37.745758057)","2025-06-14 09:37:39","2025-06-15 09:53:25",56.0,,,,,,9.0,2.0,NULL
149007706234,"2025-06-12 18:30:00",2025-06-12,18:30:00,2025,Thursday,"2025-06-13 22:19:00",1490077,250330766,251643179.0,II,Initial,,6234,"Larceny Theft","Larceny - Auto Parts","Theft, Vehicle Strip, >$950","Open or Active","SERRANO DR \ TAPIA DR",23097000.0,Taraval,Lakeshore,7.0,7.0,37.7190551757812,-122.481422424316,"POINT (-122.481422424 37.719055176)","2025-06-14 09:37:39","2025-06-15 09:53:25",42.0,,,,,,8.0,10.0,NULL
149000605083,"2025-05-29 20:45:00",2025-05-29,20:45:00,2025,Thursday,"2025-06-13 09:03:00",1490006,250329377,251640699.0,II,Initial,,5083,Burglary,"Burglary - Hot Prowl","Burglary, Hot Prowl, Unlawful Entry","Open or Active","DIAMOND ST \ MOFFITT ST",21959000.0,Ingleside,"Glen Park",8.0,8.0,37.7387580871582,-122.4345703125,"POINT (-122.434570312 37.738758087)","2025-06-14 09:37:39","2025-06-15 09:53:25",96.0,,,,,,5.0,9.0,NULL
149004707055,"2025-06-13 18:36:00",2025-06-13,18:36:00,2025,Friday,"2025-06-13 18:36:00",1490047,250330471,251642553.0,VI,"Vehicle Initial",,7055,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Recovered, Stolen outside SF","Cite or Arrest Adult","HYDE ST \ TURK ST",24933000.0,Tenderloin,Tenderloin,5.0,6.0,37.7825851440429,-122.415695190429,"POINT (-122.41569519 37.782585144)","2025-06-14 09:37:39","2025-06-15 09:53:25",20.0,,1.0,1.0,1.0,,10.0,5.0,NULL
149001707055,"2025-06-13 13:23:00",2025-06-13,13:23:00,2025,Friday,"2025-06-13 14:49:00",1490017,250330108,251641875.0,VI,"Vehicle Initial",,7055,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Recovered, Stolen outside SF","Cite or Arrest Adult","GREAT HWY \ JOHN F KENNEDY DR",27966000.0,Richmond,"Golden Gate Park",4.0,1.0,37.7704353332519,-122.510925292968,"POINT (-122.510925293 37.770435333)","2025-06-14 09:37:39","2025-06-15 09:53:25",9.0,,,,,,4.0,8.0,NULL
148999604014,"2025-06-13 12:14:00",2025-06-13,12:14:00,2025,Friday,"2025-06-13 12:31:00",1489996,250329769,251641378.0,II,Initial,,4014,Assault,"Aggravated Assault","Assault, Aggravated, W/ Force","Open or Active","GEARY ST \ LARKIN ST",25170000.0,Northern,Tenderloin,3.0,6.0,37.7861022949218,-122.418090820312,"POINT (-122.41809082 37.786102295)","2025-06-14 09:37:39","2025-06-15 09:53:25",20.0,,,,,,10.0,6.0,NULL
149004105071,"2025-06-12 18:00:00",2025-06-12,18:00:00,2025,Thursday,"2025-06-13 11:39:00",1490041,250329662,251640793.0,II,Initial,,5071,Burglary,"Burglary - Other","Burglary, Other Bldg., Forcible Entry","Open or Active","MISSION ST \ NAGLEE AVE",33366000.0,Ingleside,"Outer Mission",11.0,11.0,37.7115936279296,-122.446090698242,"POINT (-122.446090698 37.711593628)","2025-06-14 09:37:39","2025-06-15 09:53:25",66.0,,,,,,1.0,9.0,NULL
149002105011,"2025-06-12 20:30:00",2025-06-12,20:30:00,2025,Thursday,"2025-06-13 14:36:00",1490021,250330114,251641836.0,II,Initial,,5011,Burglary,"Burglary - Residential","Burglary, Apartment House, Forcible Entry","Open or Active","LARKIN ST \ WASHINGTON ST",25299000.0,Central,"Russian Hill",3.0,3.0,37.7934684753418,-122.419578552246,"POINT (-122.419578552 37.793468475)","2025-06-14 09:37:39","2025-06-15 09:53:25",16.0,,,,,,3.0,6.0,NULL
149001204014,"2025-06-13 12:50:00",2025-06-13,12:50:00,2025,Friday,"2025-06-13 13:03:00",1490012,250329963,251641530.0,II,Initial,,4014,Assault,"Aggravated Assault","Assault, Aggravated, W/ Force","Open or Active","16TH ST \ BRYANT ST",24048000.0,Mission,Mission,9.0,10.0,37.7656059265136,-122.410484313964,"POINT (-122.410484314 37.765605927)","2025-06-14 09:37:39","2025-06-15 09:53:25",53.0,,,,3.0,,9.0,3.0,NULL
148995107026,"2025-05-29 20:24:00",2025-05-29,20:24:00,2025,Thursday,"2025-06-13 09:03:00",1489951,250329377,251640699.0,VI,"Vehicle Initial",,7026,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Other Vehicle","Open or Active","DIAMOND ST \ MOFFITT ST",21959000.0,Ingleside,"Glen Park",8.0,8.0,37.7387580871582,-122.4345703125,"POINT (-122.434570312 37.738758087)","2025-06-14 09:37:39","2025-06-15 09:53:25",96.0,,,,,,5.0,9.0,NULL
149006107055,"2025-06-13 19:35:00",2025-06-13,19:35:00,2025,Friday,"2025-06-13 19:35:00",1490061,250330590,251642700.0,VI,"Vehicle Initial",,7055,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Recovered, Stolen outside SF","Cite or Arrest Adult","07TH ST \ MINNA ST",24291000.0,Southern,"South of Market",6.0,6.0,37.7787857055664,-122.410400390625,"POINT (-122.410400391 37.778785706)","2025-06-14 09:37:39","2025-06-15 09:53:25",32.0,,1.0,1.0,1.0,,10.0,1.0,NULL
148997805041,"2025-06-07 08:30:00",2025-06-07,08:30:00,2025,Saturday,"2025-06-13 13:01:00",1489978,250329866,251641058.0,II,Initial,,5041,Burglary,"Burglary - Residential","Burglary, Residence, Forcible Entry","Open or Active","38TH AVE \ RIVERA ST",23465000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7458801269531,-122.496307373046,"POINT (-122.496307373 37.745880127)","2025-06-14 09:37:39","2025-06-15 09:53:25",39.0,,,,,,7.0,10.0,NULL
149003875000,"2025-06-13 16:24:00",2025-06-13,16:24:00,2025,Friday,"2025-06-13 17:10:00",1490038,250330302,251642177.0,II,Initial,,75000,"Missing Person","Missing Person","Found Person","Cite or Arrest Adult","03RD ST \ TABER PL",23830000.0,Southern,"Financial District/South Beach",6.0,6.0,37.7810630798339,-122.395515441894,"POINT (-122.395515442 37.78106308)","2025-06-14 09:37:39","2025-06-15 09:53:25",31.0,,,,,,10.0,1.0,NULL
148978304134,"2025-06-12 13:21:00",2025-06-12,13:21:00,2025,Thursday,"2025-06-12 13:33:00",1489783,250327832,251631716.0,II,Initial,,4134,Assault,"Simple Assault",Battery,"Open or Active","ARGUELLO BLVD \ MCALLISTER ST",27204000.0,Richmond,"Inner Richmond",1.0,1.0,37.7752380371093,-122.458435058593,"POINT (-122.458435059 37.775238037)","2025-06-14 09:37:39","2025-06-15 09:53:25",12.0,,,,,,4.0,8.0,NULL
149005604134,"2025-06-13 10:30:00",2025-06-13,10:30:00,2025,Friday,"2025-06-13 11:30:00",1490056,250329731,251641214.0,II,Initial,,4134,Assault,"Simple Assault",Battery,"Open or Active","GONZALEZ DR \ RIVAS AVE",23093000.0,Taraval,Lakeshore,7.0,7.0,37.717529296875,-122.481544494628,"POINT (-122.481544495 37.717529297)","2025-06-14 09:37:39","2025-06-15 09:53:25",42.0,,,,,,8.0,10.0,NULL
148989304134,"2025-06-12 16:30:00",2025-06-12,16:30:00,2025,Thursday,"2025-06-12 16:42:00",1489893,250328391,251632383.0,II,Initial,,4134,Assault,"Simple Assault",Battery,"Open or Active","MARKET ST \ RESERVOIR ST",25877000.0,Mission,"Castro/Upper Market",8.0,8.0,37.7687721252441,-122.427459716796,"POINT (-122.427459717 37.768772125)","2025-06-14 09:37:39","2025-06-15 09:53:25",28.0,,,,5.0,,5.0,3.0,NULL
148992806244,"2025-06-11 00:00:00",2025-06-11,00:00:00,2025,Wednesday,"2025-06-12 11:18:00",1489928,256057990,,II,"Coplogic Initial",1.0,6244,"Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","CLINTON PARK \ GUERRERO ST",25844000.0,Mission,Mission,9.0,8.0,37.7691497802734,-122.424476623535,"POINT (-122.424476624 37.76914978)","2025-06-14 09:37:39","2025-06-15 09:53:25",37.0,,,,,,5.0,3.0,NULL
148993374000,"2025-06-12 22:00:00",2025-06-12,22:00:00,2025,Thursday,"2025-06-13 06:25:00",1489933,250329214,251640414.0,II,Initial,,74000,"Missing Person","Missing Adult","Missing Adult","Open or Active","BAY VIEW ST \ POMONA ST",20528000.0,Bayview,"Bayview Hunters Point",10.0,10.0,37.7326164245605,-122.393241882324,"POINT (-122.393241882 37.732616425)","2025-06-14 09:37:39","2025-06-15 09:53:25",87.0,,,,,,9.0,2.0,NULL
149001075000,"2025-01-14 16:00:00",2025-01-14,16:00:00,2025,Tuesday,"2025-06-13 12:37:00",1490010,250035063,251414462.0,IS,"Initial Supplement",,75000,"Missing Person","Missing Person","Found Person","Open or Active","16TH ST \ FLORIDA ST",24049000.0,Mission,Mission,9.0,9.0,37.7655487060546,-122.41145324707,"POINT (-122.411453247 37.765548706)","2025-06-14 09:37:39","2025-06-15 09:53:25",53.0,,,,3.0,,2.0,3.0,NULL
148997304144,"2025-06-13 13:09:00",2025-06-13,13:09:00,2025,Friday,"2025-06-13 13:09:00",1489973,250327917,251631648.0,IS,"Initial Supplement",,4144,Assault,"Simple Assault","Battery, Sexual","Open or Active","FILLMORE ST \ TURK ST",25973000.0,Northern,"Western Addition",5.0,5.0,37.7804946899414,-122.432144165039,"POINT (-122.432144165 37.78049469)","2025-06-14 09:37:39","2025-06-15 09:53:25",97.0,,,,,,11.0,4.0,NULL
149000607026,"2025-05-29 20:45:00",2025-05-29,20:45:00,2025,Thursday,"2025-06-13 09:03:00",1490006,250329377,251640699.0,II,Initial,,7026,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Other Vehicle","Open or Active","DIAMOND ST \ MOFFITT ST",21959000.0,Ingleside,"Glen Park",8.0,8.0,37.7387580871582,-122.4345703125,"POINT (-122.434570312 37.738758087)","2025-06-14 09:37:39","2025-06-15 09:53:25",96.0,,,,,,5.0,9.0,NULL
149006875000,"2025-06-13 06:25:00",2025-06-13,06:25:00,2025,Friday,"2025-06-13 16:36:00",1490068,250329214,251642219.0,IS,"Initial Supplement",,75000,"Missing Person","Missing Person","Found Person","Open or Active","NEPTUNE ST \ WILLIAMS AVE",20537000.0,Bayview,"Bayview Hunters Point",10.0,10.0,37.7299079895019,-122.397178649902,"POINT (-122.39717865 37.72990799)","2025-06-14 09:37:39","2025-06-15 09:53:25",86.0,,,,,,9.0,2.0,NULL
148996715161,"2025-06-13 11:05:00",2025-06-13,11:05:00,2025,Friday,"2025-06-13 12:05:00",1489967,250329678,251641183.0,II,Initial,,15161,"Offences Against The Family And Children",Other,"Violation of Restraining Order","Open or Active","34TH AVE \ VICENTE ST",23352000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7386131286621,-122.491523742675,"POINT (-122.491523743 37.738613129)","2025-06-14 09:37:39","2025-06-15 09:53:25",40.0,,,,,,7.0,10.0,NULL
148990012027,"2025-06-12 23:03:00",2025-06-12,23:03:00,2025,Thursday,"2025-06-12 23:03:00",1489900,250329026,251633420.0,II,Initial,,12027,"Weapons Offense","Weapons Offense","Firearm, Discharging Within City Limits","Open or Active","ELLIS ST \ LARKIN ST",25149000.0,Tenderloin,Tenderloin,5.0,6.0,37.7842369079589,-122.417709350585,"POINT (-122.417709351 37.784236908)","2025-06-14 09:37:39","2025-06-15 09:53:25",20.0,,1.0,,,,10.0,5.0,NULL
149006405041,"2025-05-31 11:59:00",2025-05-31,11:59:00,2025,Saturday,"2025-06-13 16:03:00",1490064,250330283,251642102.0,II,Initial,,5041,Burglary,"Burglary - Residential","Burglary, Residence, Forcible Entry","Open or Active","36TH AVE \ LAWTON ST",27706000.0,Taraval,Sunset/Parkside,4.0,4.0,37.7571640014648,-122.49494934082,"POINT (-122.494949341 37.757164001)","2025-06-14 09:37:39","2025-06-15 09:53:25",39.0,,,,,,7.0,10.0,NULL
148982907020,"2025-06-12 10:00:00",2025-06-12,10:00:00,2025,Thursday,"2025-06-12 16:28:00",1489829,250328313,251632332.0,VI,"Vehicle Initial",,7020,"Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen & Recovered","Open or Active","07TH AVE \ ANZA ST",27276000.0,Richmond,"Inner Richmond",1.0,1.0,37.7790412902832,-122.465209960937,"POINT (-122.465209961 37.77904129)","2025-06-14 09:37:39","2025-06-15 09:53:25",5.0,,,,,,4.0,8.0,NULL
148988504154,"2025-06-12 20:13:00",2025-06-12,20:13:00,2025,Thursday,"2025-06-12 20:13:00",1489885,250328783,251633009.0,II,Initial,,4154,Assault,"Simple Assault","Battery, Of A Police Officer","Cite or Arrest Adult","LEAVENWORTH ST \ UNITED NATIONS PLZ",30044000.0,Tenderloin,Tenderloin,5.0,6.0,37.7799911499023,-122.41349029541,"POINT (-122.413490295 37.77999115)","2025-06-14 09:37:39","2025-06-15 09:53:25",21.0,,1.0,1.0,1.0,,10.0,5.0,NULL
148990604134,"2025-06-13 01:00:00",2025-06-13,01:00:00,2025,Friday,"2025-06-13 01:21:00",1489906,250329139,251640118.0,II,Initial,,4134,Assault,"Simple Assault",Battery,"Open or Active","08TH ST \ RINGOLD ST",24267000.0,Southern,"South of Market",6.0,6.0,37.7745513916015,-122.409523010253,"POINT (-122.40952301 37.774551392)","2025-06-14 09:37:39","2025-06-15 09:53:25",32.0,,,,,,10.0,1.0,NULL
148998612030,"2025-06-09 15:30:00",2025-06-09,15:30:00,2025,Monday,"2025-06-13 12:07:00",1489986,250329753,251640828.0,II,Initial,,12030,"Weapons Offense","Weapons Offense","Weapon, Deadly, Imitation or Laser Scope, Exhibiting","Open or Active","MISSION ST \ WASHBURN ST",24417000.0,Southern,"South of Market",6.0,6.0,37.7758903503418,-122.415130615234,"POINT (-122.415130615 37.77589035)","2025-06-14 09:37:39","2025-06-15 09:53:25",32.0,,1.0,1.0,1.0,,10.0,1.0,NULL
148990728165,"2025-06-12 18:06:00",2025-06-12,18:06:00,2025,Thursday,"2025-06-12 18:06:00",1489907,250328545,251632644.0,II,Initial,,28165,"Malicious Mischief",Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property","Cite or Arrest Adult","HYDE ST \ MCALLISTER ST",24333000.0,Tenderloin,Tenderloin,5.0,6.0,37.78071975708,-122.415313720703,"POINT (-122.415313721 37.780719757)","2025-06-14 09:37:39","2025-06-15 09:53:25",21.0,,1.0,1.0,1.0,,10.0,5.0,NULL
148989506302,"2025-05-15 15:55:00",2025-05-15,15:55:00,2025,Thursday,"2025-06-12 18:59:00",1489895,250328658,251631556.0,II,Initial,,6302,"Larceny Theft","Larceny Theft - From Building","Theft, From Building, $50-$200","Open or Active","08TH ST \ MISSION ST",24311000.0,Southern,"South of Market",6.0,6.0,37.7774581909179,-122.41315460205,"POINT (-122.413154602 37.777458191)","2025-06-14 09:37:39","2025-06-15 09:53:25",32.0,,1.0,1.0,1.0,,10.0,1.0,NULL
