GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,Workers,D2B_E8MIXA,D2A_EPHHM,D3B,D4A,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area,longitude,latitude,walkability_tier,neighborhood_name
60750125011,60750125011,6,75,12501,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",19.4106934,0.0,19.4106934,18.81911,2807,1390,1390,1488,0.7209680935886967,0.6852118295962911,153.91103957162088,171.66,16,16,18,19,17.666666666666664,1334.9502420404383,78553.8919712962,-122.412111,37.782016,High,South of Market
60750125012,60750125012,6,75,12501,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",14.0113113,0.0,14.0113113,12.74606,1195,1238,869,619,0.6908619634311666,0.8166443582650085,441.700271123089,284.32,19,15,20,18,18.333333333333332,977.2044481467186,56702.57498028548,-122.409422,37.784396,High,South of Market
60750126011,60750126011,6,75,12601,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",42.1201718,0.0,42.1201718,42.1201718,2630,1665,1568,1489,0.6782529207426133,0.5474218313913382,177.30601944031008,308.46,12,15,19,18,16.833333333333332,1664.047466524718,170457.9235356562,-122.439151,37.802268,High,Marina
60750126022,60750126022,6,75,12602,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",94.273592,0.0,94.273592,26.63083,1180,868,725,748,0.8949796713382977,0.8025812977575337,688.196117529923,312.48,19,20,20,18,19.166666666666668,4647.2032703769255,381521.79532906984,-122.430348,37.805421,High,Marina
60750308005,60750308005,6,75,30800,5,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",62.946748199999995,0.0,62.946748199999995,62.94675,2137,877,823,958,0.7717438572990326,0.4165678278625263,64.39983185660415,250.79,8,18,11,18,14.0,2542.224173335872,254742.57757743672,-122.471679,37.741712,Medium,Other SF Area
60750131021,60750131021,6,75,13102,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",36.3207348,0.0,36.3207348,24.82361,1599,916,849,778,0.7542597756687112,0.7209686630933213,546.4206632735855,185.07,17,17,20,19,18.666666666666668,1954.5406936747756,146989.48713613974,-122.426919,37.791343,High,Pacific Heights
60750129012,60750129012,6,75,12901,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.3244966,0.0,22.3244966,22.3245,1432,858,778,860,0.6753517956592127,0.2185941065212616,143.34029820856074,332.6,3,14,17,17,14.166666666666668,1277.4358539399182,90346.4169547378,-122.427439,37.802893,Medium,Marina
60750129021,60750129021,6,75,12902,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.6133565,0.0,22.6133565,22.6133565,1402,777,711,859,0.732399088968958,0.4318102402279969,132.08477034357992,233.35,8,17,17,19,16.166666666666668,1862.940918416292,91515.33565479434,-122.429019,37.799512,High,Pacific Heights
60750129022,60750129022,6,75,12902,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",18.8122172,0.0,18.8122172,18.81222,1591,813,776,700,0.6269462666443761,0.4254172101904184,192.79386164008355,92.54,8,13,19,20,16.5,1421.990837948165,76131.09671183498,-122.430792,37.801409,High,Marina
60750129023,60750129023,6,75,12902,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",45.7725569,0.0,45.7725569,33.7023,1033,613,570,543,0.8383647511555913,0.7849621175172518,410.2510602810568,175.69,18,20,20,19,19.333333333333332,1950.1548486705929,185237.58283247857,-122.434179,37.80084,High,Marina
60750131012,60750131012,6,75,13101,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",20.8579581,0.0,20.8579581,20.85796,2071,1430,1416,1405,0.5690353871481659,0.352716673933133,122.73492868892087,88.51,6,10,16,20,14.666666666666668,1164.172460877661,84412.59018826707,-122.424476,37.792397,Medium,Nob Hill
60750158011,60750158011,6,75,15801,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",24.3116748,0.0,24.3116748,18.88262,423,228,189,236,0.4234228400100548,0.5958456540674965,219.44354076338664,382.22,13,6,20,17,15.5,1255.183866457705,98387.5277283196,-122.435918,37.782503,Medium,Hayes Valley
60750158012,60750158012,6,75,15801,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",37.8885843,0.0,37.8885843,37.8885843,2159,976,967,1016,0.5373905519809241,0.3737834347089977,287.20840857598364,163.62,7,9,20,19,15.666666666666668,1702.411329894662,153333.84494158867,-122.4395,37.781554,Medium,Hayes Valley
60750158022,60750158022,6,75,15802,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.9924079,0.0,22.9924079,22.99241,1603,886,765,999,0.5889704140252693,0.4256825049704053,176.30863272915403,48.28,8,11,19,20,16.166666666666668,1884.4437840860617,93050.32781582494,-122.438031,37.777514,High,Hayes Valley
60750168011,60750168011,6,75,16801,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",19.0195341,0.0,19.0195341,19.0195341,1569,665,613,1024,0.6056754910156089,0.6471417884801004,190.6923682215749,48.28,15,12,19,20,17.5,1215.616945745834,76969.66642927867,-122.430668,37.772366,High,Hayes Valley
60750168012,60750168012,6,75,16801,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",14.5279974,0.0,14.5279974,14.5279974,1115,633,599,863,0.6646415089392154,0.4762212002199899,352.51107630291847,0.0,9,14,20,20,17.166666666666668,994.2487363644004,58795.43760487007,-122.430033,37.770287,High,Hayes Valley
60750168021,60750168021,6,75,16802,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",21.9624951,0.0,21.9624951,21.9624951,1190,795,773,744,0.6607994787780399,0.702234520601294,369.1820971652715,174.35,16,14,20,19,18.0,1621.7865612774517,88878.39835698823,-122.422519,37.774052,High,Mission
60750168022,60750168022,6,75,16802,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",19.0064378,0.0,19.0064378,18.10457,1552,722,629,859,0.5761448727830533,0.484191216686117,561.3592674372679,175.69,10,11,20,19,16.5,1295.5623893102666,76916.68071283358,-122.427857,37.773488,High,Mission
60750178011,60750178011,6,75,17801,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",26.4871432,0.0,26.4871432,26.4871432,1167,1024,878,653,0.3114630595425534,0.3506527221167239,878.2162660713067,299.07,6,4,20,18,14.333333333333334,1495.961173513972,107192.47646656552,-122.401929,37.782646,Medium,South of Market
60750171012,60750171012,6,75,17101,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",28.2778769,0.0,28.2778769,28.04923,1105,600,518,644,0.5765707281035921,0.317118180466402,218.85660022800369,583.39,5,11,19,15,14.0,2169.168901642985,114440.2288054992,-122.446602,37.76351,Medium,Other SF Area
60750171013,60750171013,6,75,17101,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",22.4062867,0.0,22.4062867,22.40629,1213,622,547,699,0.6771793424611552,0.4170907301651641,352.35825131167314,506.94,8,15,20,15,15.5,1394.6576738510164,90677.17595620218,-122.445746,37.768313,Medium,Haight Ashbury
60750171022,60750171022,6,75,17102,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",18.5782135,0.0,18.5782135,17.05932,731,308,280,408,0.5731560677234784,0.4295853737881048,229.67116832842945,248.11,8,11,20,18,15.833333333333334,1248.938465186356,75184.90919749257,-122.450473,37.762852,Medium,Inner Sunset
60750178021,60750178021,6,75,17802,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",79.1431648,0.0,79.1431648,75.37522,3926,1975,1642,2168,0.6854034883668623,0.8013632392184792,132.13522641439783,144.84,19,15,17,20,18.0,2431.496369196751,320288.39640877617,-122.406724,37.777629,High,South of Market
60750178022,60750178022,6,75,17802,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",46.910946599999995,0.0,46.910946599999995,46.910946599999995,1856,998,893,796,0.8045840043095255,0.9262169613517144,27.28574230049751,348.69,20,19,7,17,14.5,1755.5541100130122,189847.19575698487,-122.412042,37.773426,Medium,Mission
60750615006,60750615006,6,75,61500,6,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",134.1323046,56.7096971,77.4226075,77.4226075,3429,2441,1656,2630,0.6044441811948447,0.7904233606003458,181.9251566798497,281.64,18,12,19,18,17.333333333333332,3534.2631208181715,542823.6226263792,-122.387119,37.785272,High,Other SF Area
60750204011,60750204011,6,75,20401,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",29.684864299999997,0.0,29.684864299999997,29.68486,1128,662,566,587,0.6736501981515564,0.1928867181253147,481.64612967423943,203.85,3,14,20,19,15.833333333333332,1923.451193075261,120134.39889743122,-122.444465,37.759658,Medium,Castro/Upper Market
60750257011,60750257011,6,75,25701,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",49.2334395,0.0,49.2334395,49.2334395,1972,476,476,806,0.3088532924051949,0.669451486159573,290.4172478138563,258.84,15,4,20,18,15.833333333333334,2258.3536592590517,199243.737369142,-122.416586,37.730697,Medium,Other SF Area
60750204012,60750204012,6,75,20401,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",19.681514999999997,0.0,19.681514999999997,19.68152,802,423,371,454,0.6136581879958488,0.21351617697283,206.03291972188123,100.58,3,12,19,20,15.5,1531.3787497002918,79649.76638469787,-122.445214,37.757436,Medium,Other SF Area
60750204021,60750204021,6,75,20402,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",87.797101,0.0,87.797101,59.7046,2531,1454,1403,1375,0.80699170899667,0.1151908518790014,158.00066109244312,95.22,2,19,18,20,16.166666666666668,4717.431694734649,355311.9113781256,-122.446144,37.750978,High,Other SF Area
60750204022,60750204022,6,75,20402,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",58.318071,0.0,58.318071,55.00997,2144,1274,1092,1111,0.6292231807851976,0.1959065512516403,329.34971391629193,135.45,3,13,20,20,16.0,3032.38782720124,236010.53330228684,-122.441803,37.755641,High,Castro/Upper Market
60750227041,60750227041,6,75,22704,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",66.19240669999999,0.0,66.19240669999999,61.78712,1194,760,601,754,0.8496992524896297,0.8885028419708594,222.41100956977292,155.57,20,20,20,20,20.0,2160.8451263170414,267875.50754531694,-122.402093,37.762794,High,Potrero Hill
60750227042,60750227042,6,75,22704,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",68.3804772,0.0,68.3804772,65.63001,2103,1012,939,1173,0.7482270713408461,0.2992951951683534,205.9535203126661,0.0,5,17,19,20,16.666666666666668,2145.650689308085,276733.69321741257,-122.401889,37.759169,High,Potrero Hill
60750257013,60750257013,6,75,25701,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",37.9345449,0.0,37.9345449,32.96917,1246,434,434,854,0.6707578847678636,0.5190701519941611,269.9892677505141,213.24,11,14,20,19,17.166666666666668,1752.9071537257912,153519.8513619112,-122.411272,37.729436,High,Other SF Area
60750257021,60750257021,6,75,25702,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",31.8754058,0.0,31.8754058,31.8754058,1458,379,360,763,0.6729750756380727,0.6274535253313254,194.09572504956157,114.0,14,14,19,20,17.666666666666668,1749.8675219686702,128999.4140208068,-122.403629,37.725993,High,Other SF Area
60750312011,60750312011,6,75,31201,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",46.7478606,0.0,46.7478606,46.7478606,3321,990,959,1441,0.4049177668191032,0.2495012223397685,164.31297392890747,266.88,4,6,18,18,13.666666666666666,2292.9110647804287,189185.16557697795,-122.454268,37.721268,Medium,Other SF Area
60750312012,60750312012,6,75,31201,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",30.4036782,0.0,30.4036782,30.4036782,1941,533,525,985,0.6566283890990007,0.5325634899325129,105.29252345527064,119.36,11,14,15,20,15.833333333333336,1551.7165456485322,123041.30869764072,-122.456494,37.722913,Medium,Other SF Area
60750312014,60750312014,6,75,31201,4,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",26.6378742,0.0,26.6378742,26.6378742,1232,357,345,777,0.4823892800304172,0.5202642669466702,160.18095017507062,122.04,11,8,18,20,15.833333333333332,1336.4996063291596,107802.23757256295,-122.460725,37.720031,Medium,Other SF Area
60750312021,60750312021,6,75,31202,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",31.1516499,0.0,31.1516499,31.1516499,1521,483,459,930,0.5875813186571641,0.3976763329198432,219.19095848595805,0.0,7,11,19,20,16.0,1669.3646827951593,126068.5964243322,-122.45563,37.719131,High,Other SF Area
60750312022,60750312022,6,75,31202,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",45.3060321,0.0,45.3060321,45.3060321,1994,464,450,1141,0.3770381296708367,0.4409247348257838,131.86765035643015,120.7,8,5,17,20,14.5,1969.473556116232,183350.35044619668,-122.450172,37.719464,Medium,Other SF Area
60750313011,60750313011,6,75,31301,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",30.0058472,0.0,30.0058472,30.0058472,1305,391,384,639,0.2140688073513756,0.3161685617765368,177.80001225894398,344.67,5,3,19,17,13.333333333333332,1532.4328696659416,121432.40919799556,-122.469382,37.720649,Medium,Other SF Area
60750313013,60750313013,6,75,31301,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",36.0857427,0.0,36.0857427,35.8781,1459,488,465,782,0.614595455758351,0.429814557431754,130.0724233119359,92.54,8,12,16,20,15.333333333333332,1547.8300652604808,146035.7097331274,-122.464268,37.719818,Medium,Other SF Area
60750326012,60750326012,6,75,32601,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",33.9162047,0.0,33.9162047,33.9162047,1793,548,548,842,0.8674424274805319,0.838322458439524,94.3501794586114,132.77,19,20,14,20,17.833333333333336,1731.73227710604,137257.4573851779,-122.480803,37.762466,High,Other SF Area
60750313021,60750313021,6,75,31302,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",39.4087435,0.0,39.4087435,35.57631,1526,416,409,936,0.5662074135749118,0.4423188139095442,200.32102774350065,300.41,8,10,19,18,15.333333333333332,1755.6539307472094,159484.19975545726,-122.464957,37.716287,Medium,Other SF Area
60750313022,60750313022,6,75,31302,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",44.4609501,0.0,44.4609501,44.4609501,1602,536,484,933,0.6172804084864763,0.3984324574518687,191.95271312926803,178.37,7,12,19,19,15.833333333333332,2001.6670042148685,179929.26767242412,-122.469237,37.714553,Medium,Other SF Area
60750313023,60750313023,6,75,31302,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",85.3861463,0.0,85.3861463,84.2467,3070,1079,1079,1693,0.7726038483650087,0.3767437646473569,134.95397672022588,48.28,7,18,17,20,16.5,2988.6021146566277,345554.5545579358,-122.466972,37.711459,High,Other SF Area
60750326013,60750326013,6,75,32601,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",34.2564614,0.0,34.2564614,34.2564614,1593,668,593,833,0.586552626024814,0.2069611639641067,149.46085470462515,126.07,3,11,17,20,14.666666666666668,1741.493286917865,138635.67085372834,-122.480649,37.7606,Medium,Other SF Area
60750326021,60750326021,6,75,32602,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",48.7987906,0.0,48.7987906,48.79879,2107,743,743,983,0.6991851478947411,0.4760125649879399,148.64630682056287,394.29,9,15,17,17,15.333333333333336,2479.9011977818627,197484.59569054595,-122.485505,37.76042,Medium,Other SF Area
60750326023,60750326023,6,75,32602,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",33.8895179,0.0,33.8895179,33.8895179,1470,565,565,676,0.3690635766292161,0.4269891649480882,81.84713657434472,108.63,8,5,13,20,13.166666666666668,1731.9356611897792,137150.2349370931,-122.48041,37.756873,Medium,Sunset/Parkside
60750328011,60750328011,6,75,32801,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",43.0230752,0.0,43.0230752,43.0230752,1417,462,462,899,0.5741005412361815,0.7115895910991652,89.2544287489705,266.88,17,11,13,18,15.0,1813.843235264837,174112.11859838254,-122.477645,37.747645,Medium,Other SF Area
60750328012,60750328012,6,75,32801,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",43.4938007,0.0,43.4938007,36.24791,1581,646,571,745,0.7360460229405659,0.6002565365893929,240.39471905705403,202.51,13,17,20,19,18.0,2099.341859115838,176016.99001428174,-122.480596,37.743771,High,Sunset/Parkside
60750328021,60750328021,6,75,32802,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",77.5409684,24.0191084,53.52186,53.52186,1350,530,492,748,0.7221349693333695,0.4998182434276931,263.1537842668398,343.33,10,16,20,17,16.666666666666668,2380.4440918107716,313802.8655439939,-122.482423,37.750938,High,Sunset/Parkside
60750328022,60750328022,6,75,32802,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",43.3035337,0.0,43.3035337,43.3035337,1642,587,587,845,0.6968037338436653,0.6526626364684662,182.28904954239337,281.64,15,15,19,18,17.333333333333332,1818.2006644300236,175247.7016691374,-122.478027,37.753234,High,Other SF Area
60750329014,60750329014,6,75,32901,4,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",41.530097,0.0,41.530097,41.530097,1575,480,480,710,0.8081150867089201,0.5102255088032871,123.28408479277088,140.82,10,19,16,20,16.833333333333332,2023.307586564359,168070.2240202656,-122.489988,37.743358,High,Sunset/Parkside
60750328023,60750328023,6,75,32802,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",38.8077963,0.0,38.8077963,38.8077963,1363,491,482,766,0.7044396691289726,0.7448396823547052,170.4234878186062,168.98,17,16,18,19,17.833333333333332,1962.0435895974233,157052.88439506336,-122.48347,37.754401,High,Sunset/Parkside
60750329011,60750329011,6,75,32901,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",41.53751,0.0,41.53751,41.53751,1483,467,467,558,0.6609681972682359,0.3562789207960803,169.50077171212237,540.47,6,14,18,15,14.333333333333334,2025.037433787936,168098.35093737135,-122.490386,37.748949,Medium,Sunset/Parkside
60750329013,60750329013,6,75,32901,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",41.4134658,0.0,41.4134658,41.4134658,1242,451,376,709,0.3786412129308163,0.4380637601274575,154.53910645652846,332.6,8,5,18,17,13.833333333333332,2022.45232255162,167599.51995579308,-122.490121,37.745221,Medium,Sunset/Parkside
60750329021,60750329021,6,75,32902,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",41.5691388,0.0,41.5691388,41.5691388,1027,417,407,696,0.7306474398057491,0.7268177963981782,205.29075767140984,379.54,17,17,19,17,17.666666666666668,2024.8770746867283,168228.35800882886,-122.490776,37.754546,High,Sunset/Parkside
60750329023,60750329023,6,75,32902,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",41.502916,0.0,41.502916,41.502916,1582,502,502,637,0.5829809144972926,0.2947265077648417,195.34820155769296,532.42,5,11,19,15,14.0,2023.9080680153015,167960.81060130877,-122.490514,37.750813,Medium,Sunset/Parkside
60750332031,60750332031,6,75,33203,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",65.5694676,0.0,65.5694676,65.56947,2620,1098,1044,1285,0.4192700547619964,0.3217100488043996,123.696596859359,343.33,5,6,16,17,12.833333333333332,4189.805166068972,265357.68971517315,-122.476522,37.715441,Medium,Other SF Area
60750332041,60750332041,6,75,33204,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",33.9928057,0.0,33.9928057,33.9928057,1029,362,337,516,0.2422215057598783,0.7209769580504765,357.87337201177246,387.58,17,3,20,17,15.666666666666668,1657.9639288529431,137567.53469757436,-122.476856,37.719054,Medium,Other SF Area
60750332043,60750332043,6,75,33204,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",39.9427266,0.0,39.9427266,39.9427266,1928,680,655,664,0.2264550931000729,0.1573881531302193,235.1046310393843,709.45,2,3,20,14,12.166666666666668,1907.1620551926403,161650.2872331697,-122.483235,37.720708,Medium,Other SF Area
60750426021,60750426021,6,75,42602,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",27.25513,0.0,27.25513,26.14405,767,441,390,536,0.665917624159659,0.8418386389180125,133.07146214309012,197.14,19,14,17,19,17.5,1473.096239358176,110299.70262050316,-122.47535,37.78152,High,Inner Richmond
60750426011,60750426011,6,75,42601,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",33.7617672,0.0,33.7617672,33.7617672,1220,661,613,844,0.7870859735757545,0.6985531948879206,151.65082946250516,270.91,16,19,18,18,17.833333333333332,1773.0392510084753,136631.54185590288,-122.481555,37.781773,High,Outer Richmond
60750426022,60750426022,6,75,42602,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",27.411050099999997,0.0,27.411050099999997,25.43093,1140,556,520,622,0.7428877805083235,0.2208792977059475,70.04474447332464,0.0,3,17,11,20,13.666666666666668,1483.31085597656,110931.39925449774,-122.475606,37.785244,Medium,Inner Richmond
60750478011,60750478011,6,75,47801,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",29.1096155,0.0,29.1096155,29.10962,1271,523,490,657,0.6188484151252314,0.3771851486715714,168.58759264614812,376.85,7,12,18,17,14.833333333333336,1543.4373361137173,117805.39337345236,-122.491754,37.773161,Medium,Other SF Area
60750478013,60750478013,6,75,47801,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",59.669708,0.0,59.669708,59.669708,1900,754,745,1025,0.5440011304150216,0.4661943548966316,153.7637824539044,240.06,9,10,18,19,15.5,2034.9513733943184,241479.69082701433,-122.490959,37.777006,Medium,Outer Richmond
60750611002,60750611002,6,75,61100,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",13.5709791,0.0,13.5709791,12.28101,3088,1328,1214,1081,0.7455390430314771,0.8005365766439693,534.6467595694699,150.21,19,17,20,20,19.333333333333336,948.676639763626,54922.572210175065,-122.406523,37.795138,High,Financial District
60750478021,60750478021,6,75,47802,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",24.3161226,0.0,24.3161226,24.31612,1068,530,480,611,0.7185154695626478,0.2982503820383841,228.1416363643437,185.07,5,16,20,19,16.5,1357.8132045530062,98404.92540548554,-122.496054,37.780566,High,Outer Richmond
60750478023,60750478023,6,75,47802,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",30.506224699999997,0.0,30.506224699999997,30.506224699999997,1628,619,551,811,0.68059041305059,0.5284740743304174,104.89662458953828,307.12,11,15,15,18,15.333333333333332,1799.6417282546693,123458.210516052,-122.496232,37.778323,Medium,Outer Richmond
60750611001,60750611001,6,75,61100,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",38.9770598,0.0,38.9770598,38.30541,590,384,329,618,0.6176153017041723,0.6503435070514518,246.34798133234256,237.38,15,12,20,19,17.5,1610.58531206575,157739.71945139946,-122.402738,37.795613,High,Financial District
60750611003,60750611003,6,75,61100,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",6.721614199999999,0.0,6.721614199999999,6.721614199999999,1014,577,519,608,0.8158572712388655,0.7786252777241727,317.4475559754679,171.66,18,19,20,19,19.166666666666664,737.7932441252984,27202.14185512539,-122.406797,37.796454,High,Financial District
60750612001,60750612001,6,75,61200,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",56.7381136,0.0,56.7381136,54.88483,1752,512,494,855,0.8409901193792503,0.7862672591648041,282.0425104862845,233.35,18,20,20,19,19.333333333333332,2735.937187636642,229616.71759593705,-122.388387,37.73763,High,Bayview Hunters Point
60750612002,60750612002,6,75,61200,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",50.6866346,0.0,50.6866346,50.68663,2541,771,735,1288,0.6845390155949722,0.4895809909564587,147.32720092645488,112.65,10,15,17,20,16.5,2469.524564870077,205126.94459480463,-122.392148,37.736401,High,Bayview Hunters Point
60750614002,60750614002,6,75,61400,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",94.4433497,0.0,94.4433497,84.58801,2246,995,929,1037,0.715258614700622,0.609658767805087,81.34569585263239,319.19,14,16,13,17,15.0,2759.03305970349,382209.3381711096,-122.394773,37.756548,Medium,Potrero Hill
60750614003,60750614003,6,75,61400,3,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",33.8769158,0.0,33.8769158,33.83774,1132,572,511,653,0.7127197982656854,0.2966103402258123,163.7740587943369,277.61,5,16,18,18,15.5,1606.205744574626,137098.28416557182,-122.400573,37.755923,Medium,Potrero Hill
60750119022,60750119022,6,75,11902,2,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",11.6376687,0.0,11.6376687,11.63767,632,410,337,455,0.2024531674160471,0.643582678715934,366.7538671211701,288.34,15,2,20,18,15.5,1086.9739825825784,47097.54408393764,-122.409902,37.791461,Medium,Financial District
60759803001,60759803001,6,75,980300,1,488,"San Jose-San Francisco-Oakland, CA",41860,"San Francisco-Oakland-Berkeley, CA",1174.0743994,101.1790486,1072.8953508,45.01519,66,49,49,157,0.1814371566300905,0.3124492063636595,569.2666293544721,109.97,5,2,20,20,14.5,15190.70184490397,4751414.70162097,-122.483917,37.76892,Medium,Other SF Area
